sq_feet,num_bedrooms,num_bathrooms,sale_price
1684,2,2,304062
3420,3,1,617323
3611,4,1,663956
2109,4,3,430147
1033,2,1,209486
558,2,2,130520
2787,3,1,480680
3745,3,3,675099
2835,3,3,496188
1329,2,2,271250
526,1,1,108857
3014,4,1,531314
2693,3,2,506881
1400,2,2,255746
2605,3,1,494916
1153,3,2,256587
2216,4,1,442049
1863,4,3,394749
1026,3,3,239412
911,2,2,202244
2942,3,1,548242
978,2,1,199549
3657,3,2,636577
3019,3,3,558393
735,1,1,137444
2060,3,1,406219
2487,3,2,446193
942,2,2,190998
2691,3,2,491126
2637,3,2,469617
2851,4,1,522727
3994,3,1,693595
896,2,2,186976
796,2,1,164679
3855,3,3,704769
3752,3,1,651027
671,2,2,160624
801,2,1,168057
1088,1,1,198579
3604,3,2,652180
2509,3,1,461280
824,2,2,174464
1344,2,2,265206
3634,3,3,643055
3412,3,3,596374
3086,3,2,531673
3438,3,3,634143
2670,3,1,503958
1099,1,1,195293
3207,3,2,578926
3827,4,3,673628
828,1,1,156653
1640,3,2,324647
3599,3,3,646280
3437,3,1,601256
1126,2,2,230234
2910,3,2,531286
1931,2,2,360105
3895,3,2,648006
1546,3,2,319180
3413,3,1,593515
3692,3,2,665705
2732,3,3,508976
2047,3,3,391407
1051,3,1,238509
938,1,1,176105
3545,3,2,644746
3500,3,3,602368
3374,4,3,603691
1594,3,2,321794
3431,3,2,619260
3322,3,2,585141
3037,3,2,536450
1757,4,3,384962
2633,4,1,517050
1273,4,1,297407
3636,3,3,678057
3203,3,3,558567
3422,3,1,581881
1531,4,3,334193
1979,3,3,375122
3391,3,1,622751
